Age,Years_Experience,WFH_Days_Per_Week,Gender,Education_Level,Marital_Status,Has_Children,Location_Type,Department,Job_Level,Company_Size,Industry,Home_Office_Quality,Internet_Speed_Category,Work_Hours_Per_Week,Manager_Support_Level,Team_Collaboration_Frequency,Productivity_Score,Task_Completion_Rate,Quality_Score,Innovation_Score,Efficiency_Rating,Meetings_Per_Week,Commute_Time_Minutes,Job_Satisfaction,Stress_Level,Work_Life_Balance,Smart_Work_Index
43,2,4,Female,Bachelor Degree,Divorced,No,Suburban,Sales,Junior,Medium (201-1000),Non-profit,Excellent,Moderate (25-50 Mbps),42,Moderate,Weekly,80.9,88.9,83.4,49.9,93.9,4,33,86.8,5,2,4436.110000000001
40,7,2,Female,Bachelor Degree,Single,No,Suburban,Marketing,Senior,Small (51-200),Manufacturing,Good,Very Fast (100+ Mbps),36,High,Weekly,98.0,100.0,82.1,82.6,95.0,8,5,100.0,7,10,8260.0
26,0,2,Male,PhD,Married,No,Suburban,Sales,Junior,Medium (201-1000),Healthcare,Good,Slow (<25 Mbps),40,High,Few times per week,66.3,62.2,73.4,70.0,80.5,6,0,100.0,6,4,4354.0
41,12,1,Female,Master Degree,Married,Yes,Suburban,Data Science,Senior,Small (51-200),Finance,Average,Fast (50-100 Mbps),36,High,Weekly,98.0,96.3,100.0,91.4,95.0,8,30,100.0,7,6,8801.82
44,2,3,Female,Master Degree,Married,Yes,Suburban,Operations,Junior,Medium (201-1000),Consulting,Average,Very Fast (100+ Mbps),38,Moderate,Few times per week,82.5,78.5,84.2,64.7,95.0,7,0,100.0,8,8,5078.95
24,0,0,Female,Master Degree,Married,No,Suburban,Finance,Junior,Startup (1-50),Consulting,Average,Very Fast (100+ Mbps),41,Very High,Monthly,84.2,82.5,75.3,83.3,95.0,7,51,100.0,5,7,6872.25
22,0,1,Male,Master Degree,Single,No,Rural,Customer Success,Mid-Level,Medium (201-1000),Healthcare,Average,Fast (50-100 Mbps),41,Moderate,Bi-weekly,83.2,79.2,81.2,75.7,95.0,8,31,100.0,7,7,5995.4400000000005
32,3,1,Female,Master Degree,Married,No,Suburban,Engineering,Senior,Large (1001-5000),Manufacturing,Average,Fast (50-100 Mbps),25,High,Few times per week,82.4,87.2,78.1,73.3,95.0,7,9,100.0,6,6,6391.76
41,2,1,Female,Bachelor Degree,Married,No,Suburban,Engineering,Junior,Startup (1-50),Consulting,Average,Very Fast (100+ Mbps),44,Very High,Few times per week,69.5,71.9,76.9,52.7,82.5,9,33,100.0,6,7,3789.1300000000006
48,12,2,Male,Bachelor Degree,Married,Yes,Urban,Marketing,Senior,Enterprise (5000+),Finance,Good,Very Fast (100+ Mbps),42,High,Weekly,98.0,86.3,100.0,93.3,95.0,11,39,100.0,3,8,8051.789999999999
35,7,5,Female,Master Degree,In Relationship,No,Suburban,Customer Success,Lead,Small (51-200),Technology,Excellent,Very Fast (100+ Mbps),47,Low,Daily,98.0,95.9,100.0,72.9,95.0,11,0,100.0,6,10,6991.110000000001
49,14,3,Female,Master Degree,Divorced,No,Suburban,Engineering,Lead,Small (51-200),Technology,Good,Slow (<25 Mbps),40,Low,Weekly,61.7,69.0,72.8,55.4,88.8,8,38,50.8,8,7,3822.6
22,0,4,Female,Master Degree,Married,Yes,Suburban,Data Science,Junior,Medium (201-1000),Media,Excellent,Moderate (25-50 Mbps),48,Very High,Few times per week,98.0,100.0,96.8,93.7,95.0,8,14,100.0,5,7,9370.0
22,1,2,Male,Bachelor Degree,Single,Yes,Urban,Engineering,Junior,Small (51-200),Retail,Good,Very Fast (100+ Mbps),41,Moderate,Weekly,65.5,68.4,69.0,59.0,74.8,6,44,87.2,7,5,4035.6000000000004
34,5,2,Female,Bachelor Degree,Married,No,Rural,Engineering,Senior,Large (1001-5000),Retail,Good,Moderate (25-50 Mbps),44,Moderate,Daily,90.6,75.1,100.0,87.9,95.0,7,11,100.0,8,6,6601.29
38,7,0,Female,Master Degree,Divorced,Yes,Urban,Engineering,Mid-Level,Medium (201-1000),Finance,Poor,Fast (50-100 Mbps),36,Low,Daily,90.7,96.6,98.1,82.9,95.0,3,16,99.3,6,9,8008.14
34,7,3,Female,Associate Degree,Married,No,Urban,Operations,Senior,Startup (1-50),Retail,Poor,Fast (50-100 Mbps),48,Low,Few times per week,73.0,76.8,68.0,60.3,87.8,7,43,90.2,3,3,4631.04
22,1,3,Male,Master Degree,Divorced,Yes,Suburban,Product,Mid-Level,Enterprise (5000+),Education,Average,Fast (50-100 Mbps),49,Moderate,Few times per week,68.3,74.0,61.8,77.1,79.9,7,53,100.0,2,5,5705.4
34,5,1,Male,Professional Degree,Married,No,Suburban,Engineering,Mid-Level,Large (1001-5000),Technology,Poor,Fast (50-100 Mbps),53,Very High,Daily,90.0,92.3,89.0,92.1,95.0,11,19,100.0,7,5,8500.83
23,0,4,Female,Master Degree,Married,Yes,Urban,Operations,Junior,Medium (201-1000),Government,Poor,Very Fast (100+ Mbps),38,High,Few times per week,51.1,60.1,52.1,37.7,67.7,12,42,98.6,2,3,2265.7700000000004
41,10,3,Female,Bachelor Degree,Married,Yes,Suburban,Engineering,Senior,Medium (201-1000),Finance,Average,Fast (50-100 Mbps),45,Moderate,Daily,87.6,80.3,86.7,71.0,92.7,9,35,100.0,10,7,5701.3
38,14,2,Male,Bachelor Degree,Married,No,Urban,Operations,Lead,Startup (1-50),Finance,Excellent,Moderate (25-50 Mbps),33,Low,Few times per week,98.0,89.2,94.6,84.7,95.0,12,25,81.7,3,9,7555.240000000001
26,0,1,Male,Master Degree,Divorced,No,Urban,Engineering,Junior,Large (1001-5000),Finance,Good,Very Fast (100+ Mbps),30,High,Few times per week,65.7,55.2,69.7,71.2,85.6,9,33,100.0,7,2,3930.2400000000002
30,4,3,Male,Master Degree,Single,No,Urban,Marketing,Mid-Level,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),45,Moderate,Daily,57.3,58.9,60.8,56.4,67.7,7,32,98.1,8,5,3321.96
25,1,4,Female,Bachelor Degree,Single,Yes,Rural,Finance,Junior,Startup (1-50),Education,Excellent,Very Fast (100+ Mbps),41,Moderate,Few times per week,72.8,70.6,80.0,81.1,92.9,11,34,87.2,5,9,5725.659999999999
34,2,2,Male,Bachelor Degree,Married,Yes,Urban,Operations,Mid-Level,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),34,Very High,Daily,77.3,82.8,80.8,75.4,92.6,9,61,100.0,6,6,6243.12
43,11,2,Male,Bachelor Degree,Single,No,Urban,Engineering,Manager,Medium (201-1000),Manufacturing,Excellent,Very Fast (100+ Mbps),43,Moderate,Weekly,91.7,87.0,94.1,95.0,95.0,12,16,100.0,9,9,8265.0
26,0,3,Male,Master Degree,Married,Yes,Suburban,Engineering,Mid-Level,Small (51-200),Finance,Good,Fast (50-100 Mbps),47,High,Daily,98.0,100.0,100.0,95.0,95.0,10,38,100.0,9,9,9500.0
39,6,1,Female,Master Degree,Single,Yes,Suburban,Finance,Mid-Level,Large (1001-5000),Healthcare,Excellent,Very Fast (100+ Mbps),42,Moderate,Weekly,90.3,86.6,89.0,91.2,95.0,2,49,97.1,9,10,7897.92
30,2,4,Male,PhD,Single,No,Suburban,Customer Success,Junior,Startup (1-50),Education,Good,Very Fast (100+ Mbps),49,Moderate,Daily,64.2,53.4,65.6,66.5,77.6,12,47,90.9,5,6,3551.1
27,2,4,Male,Bachelor Degree,Married,Yes,Suburban,Product,Junior,Small (51-200),Manufacturing,Good,Moderate (25-50 Mbps),38,Very Low,Few times per week,58.2,67.3,63.5,48.7,71.5,11,20,100.0,2,6,3277.51
34,4,1,Female,Master Degree,Married,Yes,Suburban,Customer Success,Senior,Startup (1-50),Technology,Average,Fast (50-100 Mbps),48,Low,Few times per week,71.2,71.4,76.4,61.4,82.4,10,57,82.9,3,8,4383.96
25,1,0,Male,Bachelor Degree,Single,Yes,Urban,Data Science,Mid-Level,Medium (201-1000),Government,Good,Very Fast (100+ Mbps),39,Very High,Daily,76.2,72.4,71.9,73.4,85.3,12,64,100.0,3,7,5314.160000000001
30,4,4,Male,Bachelor Degree,Single,No,Suburban,Sales,Senior,Small (51-200),Education,Good,Very Fast (100+ Mbps),49,Very High,Daily,98.0,95.7,93.1,86.9,95.0,9,29,100.0,7,7,8316.33
24,0,2,Female,Master Degree,Single,Yes,Suburban,Sales,Junior,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),34,Moderate,Daily,35.0,40.0,50.0,35.8,64.6,10,39,88.9,8,7,1432.0
52,12,1,Male,Bachelor Degree,Married,No,Urban,Engineering,Senior,Large (1001-5000),Finance,Average,Fast (50-100 Mbps),43,Moderate,Daily,98.0,100.0,92.6,93.4,95.0,11,34,96.5,2,6,9340.0
35,10,4,Female,Bachelor Degree,Single,Yes,Urban,Marketing,Lead,Startup (1-50),Finance,Good,Very Fast (100+ Mbps),43,Moderate,Few times per week,63.3,62.6,74.6,53.8,72.6,3,37,92.2,8,5,3367.88
28,2,2,Male,Master Degree,Married,No,Suburban,Finance,Junior,Large (1001-5000),Manufacturing,Excellent,Moderate (25-50 Mbps),44,High,Few times per week,73.7,92.6,77.8,53.2,91.2,9,57,100.0,7,7,4926.32
36,4,3,Female,Bachelor Degree,Married,Yes,Urban,Customer Success,Junior,Large (1001-5000),Finance,Excellent,Fast (50-100 Mbps),39,Moderate,Daily,57.7,70.0,59.3,53.1,77.6,9,34,87.0,6,5,3717.0
33,6,2,Male,Associate Degree,Married,No,Rural,Engineering,Lead,Small (51-200),Finance,Average,Moderate (25-50 Mbps),44,High,Few times per week,89.7,80.6,92.0,81.3,95.0,6,48,100.0,10,6,6552.78
33,3,4,Female,Bachelor Degree,Married,No,Suburban,Marketing,Mid-Level,Startup (1-50),Technology,Good,Very Fast (100+ Mbps),40,High,Monthly,74.8,88.0,81.5,58.2,94.1,9,14,100.0,4,7,5121.6
40,14,2,Male,Bachelor Degree,Married,No,Urban,Finance,Senior,Startup (1-50),Technology,Excellent,Very Fast (100+ Mbps),38,Very High,Bi-weekly,96.5,83.1,93.5,95.0,95.0,11,22,100.0,4,7,7894.499999999999
41,13,5,Male,Master Degree,In Relationship,No,Urban,Operations,Lead,Small (51-200),Retail,Excellent,Very Fast (100+ Mbps),50,Low,Daily,86.2,77.3,99.9,79.0,95.0,8,0,67.9,5,7,6106.7
30,1,4,Female,Bachelor Degree,Married,No,Rural,Engineering,Junior,Large (1001-5000),Education,Average,Very Fast (100+ Mbps),42,Moderate,Daily,62.0,61.7,62.3,58.1,79.2,10,6,50.8,6,7,3584.7700000000004
32,5,3,Male,Associate Degree,Married,No,Suburban,Engineering,Mid-Level,Enterprise (5000+),Technology,Good,Very Fast (100+ Mbps),37,Moderate,Daily,83.6,79.4,84.7,68.0,94.9,9,19,100.0,8,7,5399.200000000001
22,1,3,Female,Bachelor Degree,Single,No,Suburban,Product,Mid-Level,Large (1001-5000),Finance,Good,Fast (50-100 Mbps),50,Very High,Daily,81.4,76.7,92.4,71.0,95.0,7,35,100.0,8,3,5445.7
22,1,3,Male,Bachelor Degree,Married,No,Suburban,Design,Junior,Small (51-200),Retail,Excellent,Very Fast (100+ Mbps),36,Moderate,Daily,86.2,92.0,97.5,80.2,95.0,7,10,94.8,9,6,7378.400000000001
47,6,4,Female,Master Degree,Divorced,Yes,Suburban,Sales,Senior,Large (1001-5000),Consulting,Good,Very Fast (100+ Mbps),45,Very High,Daily,98.0,100.0,97.9,95.0,95.0,11,17,100.0,8,7,9500.0
49,7,3,Male,Bachelor Degree,Married,No,Urban,Sales,Mid-Level,Startup (1-50),Technology,Good,Moderate (25-50 Mbps),37,Moderate,Few times per week,98.0,92.2,100.0,84.2,95.0,13,7,100.0,6,6,7763.240000000001
32,3,0,Female,Master Degree,Married,No,Urban,HR,Mid-Level,Startup (1-50),Finance,Good,Very Fast (100+ Mbps),33,High,Few times per week,92.3,83.8,93.1,87.5,95.0,13,18,100.0,6,1,7332.5
40,10,4,Male,Bachelor Degree,Married,No,Suburban,Marketing,Senior,Medium (201-1000),Finance,Average,Fast (50-100 Mbps),44,Moderate,Daily,82.2,75.7,83.2,66.6,95.0,8,26,100.0,4,7,5041.62
37,6,0,Male,Professional Degree,Single,Yes,Rural,Engineering,Lead,Small (51-200),Media,Good,Fast (50-100 Mbps),40,Moderate,Few times per week,50.9,50.0,50.0,49.0,76.3,14,41,90.9,4,6,2450.0
62,11,4,Male,Master Degree,Single,Yes,Urban,Product,Senior,Small (51-200),Healthcare,Average,Slow (<25 Mbps),51,High,Few times per week,92.0,72.6,96.4,75.5,95.0,7,25,100.0,10,4,5481.299999999999
45,4,4,Male,Master Degree,Divorced,No,Suburban,Marketing,Mid-Level,Large (1001-5000),Technology,Excellent,Moderate (25-50 Mbps),48,Very High,Few times per week,98.0,100.0,96.7,68.0,95.0,9,13,100.0,4,10,6800.0
33,7,2,Female,Master Degree,In Relationship,No,Urban,Engineering,Lead,Large (1001-5000),Finance,Good,Very Fast (100+ Mbps),49,High,Monthly,84.1,92.7,93.3,82.2,95.0,12,31,100.0,6,9,7619.9400000000005
22,1,4,Female,Master Degree,In Relationship,No,Suburban,Engineering,Junior,Small (51-200),Education,Average,Very Fast (100+ Mbps),46,High,Few times per week,98.0,96.1,95.2,95.0,95.0,5,42,100.0,7,7,9129.5
36,2,4,Male,Bachelor Degree,Married,No,Urban,Engineering,Junior,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),33,Moderate,Weekly,84.2,84.6,96.6,82.1,95.0,15,35,84.5,5,6,6945.659999999999
28,4,2,Male,Associate Degree,Single,No,Urban,Marketing,Mid-Level,Large (1001-5000),Finance,Good,Very Fast (100+ Mbps),40,Very High,Daily,92.4,75.5,96.3,62.9,95.0,3,41,100.0,7,5,4748.95
22,0,2,Female,Master Degree,Married,No,Urban,Sales,Junior,Small (51-200),Education,Average,Fast (50-100 Mbps),46,High,Few times per week,95.9,86.6,94.5,84.7,95.0,9,28,100.0,9,7,7335.0199999999995
25,0,0,Male,Bachelor Degree,Divorced,Yes,Urban,Data Science,Junior,Large (1001-5000),Education,Excellent,Fast (50-100 Mbps),41,Moderate,Few times per week,79.1,74.9,81.6,57.7,95.0,7,33,96.9,5,9,4321.7300000000005
50,15,1,Female,Bachelor Degree,In Relationship,Yes,Urban,Customer Success,Manager,Medium (201-1000),Finance,Excellent,Fast (50-100 Mbps),46,Moderate,Daily,95.3,100.0,92.1,95.0,95.0,6,38,100.0,5,7,9500.0
34,1,1,Female,Master Degree,Married,No,Suburban,Engineering,Junior,Enterprise (5000+),Technology,Average,Very Fast (100+ Mbps),36,Moderate,Few times per week,74.7,75.2,84.6,62.6,95.0,8,22,100.0,5,6,4707.52
48,17,3,Male,High School,Married,Yes,Suburban,Operations,Manager,Startup (1-50),Media,Excellent,Fast (50-100 Mbps),46,High,Few times per week,98.0,99.7,95.0,81.7,95.0,9,9,100.0,6,2,8145.490000000001
35,6,5,Male,PhD,Single,Yes,Urban,Operations,Senior,Startup (1-50),Technology,Good,Very Fast (100+ Mbps),45,Very High,Monthly,96.3,84.1,100.0,83.4,95.0,12,0,100.0,6,4,7013.94
27,1,4,Female,PhD,Married,No,Urban,Product,Junior,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),36,High,Daily,97.6,97.4,95.6,94.2,95.0,9,0,100.0,6,2,9175.08
48,9,0,Female,PhD,Married,Yes,Urban,Operations,Senior,Enterprise (5000+),Consulting,Good,Fast (50-100 Mbps),39,Very High,Bi-weekly,73.5,72.6,60.8,64.9,80.8,11,56,100.0,8,3,4711.74
39,2,3,Male,Bachelor Degree,Married,No,Suburban,Engineering,Mid-Level,Large (1001-5000),Consulting,Excellent,Moderate (25-50 Mbps),42,Low,Daily,64.4,64.1,64.6,45.1,82.3,8,23,84.8,3,3,2890.91
25,0,3,Male,Bachelor Degree,In Relationship,No,Suburban,Marketing,Mid-Level,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),50,Moderate,Bi-weekly,98.0,91.1,94.9,95.0,95.0,13,1,96.4,4,1,8654.5
33,6,1,Female,PhD,Divorced,Yes,Rural,Customer Success,Mid-Level,Large (1001-5000),Media,Excellent,Fast (50-100 Mbps),39,High,Weekly,98.0,100.0,95.2,95.0,95.0,10,23,100.0,6,8,9500.0
27,0,5,Female,Master Degree,Single,No,Suburban,Design,Junior,Small (51-200),Technology,Excellent,Very Fast (100+ Mbps),44,Low,Daily,79.7,82.3,76.4,60.5,95.0,10,0,100.0,5,6,4979.15
22,1,3,Male,Master Degree,Single,No,Urban,Engineering,Junior,Enterprise (5000+),Education,Good,Very Fast (100+ Mbps),49,Low,Daily,97.8,100.0,90.7,79.9,95.0,11,14,100.0,4,8,7990.000000000001
43,13,5,Female,Bachelor Degree,Married,No,Rural,Marketing,Senior,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),53,High,Daily,98.0,88.2,100.0,85.6,95.0,9,0,100.0,7,4,7549.92
52,9,3,Female,Bachelor Degree,Single,Yes,Urban,Engineering,Lead,Enterprise (5000+),Finance,Excellent,Fast (50-100 Mbps),43,Low,Monthly,98.0,100.0,100.0,78.3,95.0,9,17,100.0,6,8,7830.0
22,1,4,Female,Master Degree,Married,Yes,Urban,Marketing,Mid-Level,Medium (201-1000),Healthcare,Good,Fast (50-100 Mbps),29,Very High,Few times per week,93.8,97.1,86.6,76.5,95.0,10,34,100.0,4,3,7428.15
40,5,1,Male,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Enterprise (5000+),Education,Excellent,Very Fast (100+ Mbps),47,Low,Weekly,85.1,82.2,84.9,82.2,95.0,5,13,88.2,4,5,6756.84
29,3,3,Female,Master Degree,Single,Yes,Suburban,Design,Junior,Small (51-200),Healthcare,Average,Fast (50-100 Mbps),43,High,Daily,85.0,92.2,94.3,66.9,95.0,4,37,100.0,7,6,6168.18
30,0,2,Female,Master Degree,Married,Yes,Suburban,Operations,Junior,Large (1001-5000),Healthcare,Average,Very Fast (100+ Mbps),36,Moderate,Bi-weekly,74.5,89.0,79.3,71.5,92.6,15,21,88.4,5,5,6363.5
29,2,4,Male,Master Degree,Married,Yes,Urban,Customer Success,Junior,Enterprise (5000+),Government,Average,Very Fast (100+ Mbps),46,High,Daily,66.4,66.1,67.3,62.4,79.7,13,13,100.0,4,4,4124.639999999999
27,1,4,Female,Bachelor Degree,Divorced,Yes,Urban,Data Science,Mid-Level,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),53,Very Low,Daily,35.0,42.1,50.0,30.0,43.4,3,7,71.4,9,7,1263.0
35,0,4,Male,Bachelor Degree,Single,Yes,Suburban,Engineering,Junior,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),43,Very High,Daily,83.0,72.4,76.5,60.5,95.0,2,23,100.0,3,1,4380.200000000001
27,3,4,Male,Professional Degree,Divorced,Yes,Rural,Finance,Mid-Level,Startup (1-50),Retail,Average,Very Fast (100+ Mbps),32,High,Few times per week,82.5,85.3,81.2,89.7,95.0,6,29,100.0,3,8,7651.41
37,5,4,Male,Master Degree,Married,No,Urban,Product,Mid-Level,Medium (201-1000),Technology,Excellent,Fast (50-100 Mbps),50,Moderate,Daily,87.9,88.9,93.4,77.0,95.0,6,18,77.0,7,2,6845.3
34,1,2,Male,Master Degree,Married,No,Suburban,Operations,Junior,Large (1001-5000),Healthcare,Good,Fast (50-100 Mbps),42,Moderate,Few times per week,98.0,100.0,100.0,77.5,95.0,8,33,100.0,5,10,7750.0
32,2,3,Male,Master Degree,Single,Yes,Urban,Operations,Junior,Small (51-200),Healthcare,Average,Moderate (25-50 Mbps),46,Moderate,Daily,93.4,89.2,99.1,81.5,95.0,8,20,100.0,7,8,7269.8
26,1,4,Female,Master Degree,Married,No,Urban,Sales,Mid-Level,Large (1001-5000),Finance,Good,Very Fast (100+ Mbps),42,Moderate,Few times per week,40.3,43.0,50.0,35.8,55.9,8,38,54.9,6,6,1539.3999999999999
29,0,4,Male,Master Degree,Married,Yes,Urban,Finance,Junior,Large (1001-5000),Government,Good,Very Fast (100+ Mbps),44,Moderate,Few times per week,72.4,67.5,80.9,58.6,90.2,5,21,86.5,2,4,3955.5
39,8,2,Female,Bachelor Degree,Married,Yes,Urban,Marketing,Mid-Level,Small (51-200),Technology,Excellent,Very Fast (100+ Mbps),46,High,Daily,98.0,94.4,100.0,95.0,95.0,7,65,100.0,8,7,8968.0
26,2,1,Male,Bachelor Degree,Married,Yes,Rural,Engineering,Junior,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),42,High,Weekly,71.3,64.9,87.3,54.8,83.7,7,88,100.0,6,6,3556.52
35,1,5,Male,High School,Divorced,No,Urban,Engineering,Junior,Startup (1-50),Technology,Good,Moderate (25-50 Mbps),37,Low,Daily,96.1,95.3,93.6,90.8,95.0,10,0,100.0,5,5,8653.24
41,11,3,Female,Bachelor Degree,Single,Yes,Urban,Engineering,Lead,Enterprise (5000+),Finance,Excellent,Fast (50-100 Mbps),43,High,Daily,98.0,100.0,99.0,85.1,95.0,3,12,100.0,1,7,8510.0
22,0,1,Female,Bachelor Degree,Divorced,No,Urban,Engineering,Junior,Large (1001-5000),Retail,Excellent,Very Fast (100+ Mbps),46,High,Weekly,98.0,91.2,100.0,81.6,95.0,7,62,100.0,8,6,7441.92
39,2,4,Male,Master Degree,Single,Yes,Suburban,Marketing,Junior,Small (51-200),Retail,Good,Moderate (25-50 Mbps),37,Moderate,Daily,72.9,80.1,71.8,54.4,87.5,4,10,81.4,7,6,4357.44
29,2,5,Male,Bachelor Degree,Divorced,Yes,Rural,Engineering,Junior,Small (51-200),Consulting,Excellent,Fast (50-100 Mbps),35,High,Few times per week,98.0,97.2,91.2,92.8,95.0,6,0,100.0,2,8,9020.16
40,7,1,Female,Associate Degree,In Relationship,No,Urban,Engineering,Mid-Level,Large (1001-5000),Technology,Good,Fast (50-100 Mbps),49,High,Daily,98.0,87.0,92.8,76.8,95.0,9,49,100.0,8,10,6681.599999999999
28,3,4,Male,Associate Degree,Married,No,Suburban,HR,Senior,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),52,Moderate,Daily,72.6,58.8,81.6,55.2,89.2,14,51,98.5,2,10,3245.76
22,1,5,Female,Master Degree,Married,Yes,Urban,HR,Junior,Small (51-200),Non-profit,Excellent,Very Fast (100+ Mbps),42,High,Weekly,67.2,76.0,61.4,76.8,72.2,9,0,100.0,7,9,5836.8
22,0,5,Female,High School,Married,Yes,Suburban,HR,Mid-Level,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),45,Moderate,Daily,54.8,53.2,59.1,54.3,75.0,11,0,83.3,7,8,2888.76
35,0,5,Male,Bachelor Degree,Single,Yes,Urban,Design,Junior,Large (1001-5000),Government,Excellent,Moderate (25-50 Mbps),44,High,Few times per week,92.9,98.3,94.7,71.3,95.0,10,0,100.0,8,6,7008.79
37,7,3,Male,Associate Degree,Married,No,Suburban,Engineering,Lead,Startup (1-50),Consulting,Good,Very Fast (100+ Mbps),28,High,Weekly,98.0,89.2,100.0,72.4,95.0,5,34,100.0,4,3,6458.080000000001
26,1,2,Male,Master Degree,Married,No,Suburban,Engineering,Junior,Small (51-200),Media,Good,Very Fast (100+ Mbps),43,Low,Daily,77.2,70.9,77.1,65.7,94.9,14,34,80.8,6,7,4658.130000000001
40,6,0,Female,PhD,Divorced,Yes,Suburban,Sales,Lead,Enterprise (5000+),Finance,Average,Very Fast (100+ Mbps),50,High,Few times per week,76.6,64.8,83.7,83.6,90.7,8,0,100.0,6,6,5417.28
22,1,0,Male,PhD,Divorced,No,Urban,Product,Junior,Startup (1-50),Technology,Good,Very Fast (100+ Mbps),34,High,Bi-weekly,84.1,96.7,94.7,60.9,95.0,10,23,100.0,2,7,5889.03
34,1,3,Male,Bachelor Degree,Married,Yes,Urban,HR,Junior,Large (1001-5000),Education,Good,Fast (50-100 Mbps),34,Low,Few times per week,95.1,100.0,100.0,88.5,95.0,8,15,100.0,6,5,8850.0
24,0,3,Female,Master Degree,Married,Yes,Suburban,Sales,Junior,Medium (201-1000),Retail,Average,Slow (<25 Mbps),37,Very High,Daily,77.4,88.0,84.2,68.7,93.9,6,14,100.0,4,8,6045.6
29,3,1,Male,Bachelor Degree,Married,Yes,Suburban,Engineering,Senior,Small (51-200),Technology,Good,Very Fast (100+ Mbps),39,Very High,Few times per week,98.0,100.0,100.0,81.9,95.0,4,35,100.0,5,4,8190.000000000001
35,3,3,Female,Bachelor Degree,Married,No,Urban,Operations,Senior,Startup (1-50),Manufacturing,Good,Fast (50-100 Mbps),46,High,Daily,54.7,58.3,54.0,43.6,66.9,7,28,100.0,4,8,2541.88
27,2,1,Female,Bachelor Degree,Married,Yes,Suburban,Engineering,Mid-Level,Startup (1-50),Technology,Average,Fast (50-100 Mbps),49,Moderate,Daily,41.4,53.7,50.0,44.8,61.4,14,0,61.4,2,9,2405.7599999999998
31,4,4,Female,Associate Degree,Married,No,Suburban,Marketing,Senior,Small (51-200),Healthcare,Excellent,Fast (50-100 Mbps),49,High,Weekly,90.9,92.1,96.5,83.7,95.0,18,0,100.0,4,9,7708.7699999999995
44,4,2,Female,Master Degree,In Relationship,No,Urban,Design,Senior,Startup (1-50),Consulting,Poor,Very Fast (100+ Mbps),45,Moderate,Daily,78.9,87.7,93.5,72.7,95.0,8,59,77.3,4,6,6375.790000000001
29,1,3,Female,Bachelor Degree,Married,Yes,Urban,Operations,Junior,Small (51-200),Technology,Average,Fast (50-100 Mbps),32,Very High,Daily,93.9,87.8,100.0,87.4,95.0,8,19,100.0,6,6,7673.72
42,5,3,Male,Bachelor Degree,Married,Yes,Rural,Design,Junior,Startup (1-50),Technology,Good,Slow (<25 Mbps),32,High,Few times per week,98.0,100.0,97.8,75.4,95.0,9,15,100.0,3,8,7540.000000000001
24,1,0,Male,Bachelor Degree,Married,Yes,Urban,Sales,Junior,Large (1001-5000),Technology,Average,Very Fast (100+ Mbps),46,Moderate,Monthly,49.0,47.7,50.0,34.6,60.1,3,41,63.5,9,7,1650.42
39,6,5,Male,Bachelor Degree,Married,No,Rural,Operations,Senior,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),32,High,Daily,98.0,100.0,100.0,95.0,95.0,7,0,100.0,4,7,9500.0
47,1,3,Female,Master Degree,Married,No,Urban,Product,Junior,Large (1001-5000),Technology,Poor,Slow (<25 Mbps),45,High,Daily,72.3,72.6,77.3,62.6,80.5,10,43,100.0,7,10,4544.759999999999
22,1,2,Male,Master Degree,Married,Yes,Urban,Operations,Junior,Medium (201-1000),Technology,Average,Fast (50-100 Mbps),43,Moderate,Few times per week,87.3,96.1,86.8,87.3,95.0,10,0,100.0,4,6,8389.529999999999
40,2,2,Female,Bachelor Degree,Married,Yes,Urban,Finance,Junior,Startup (1-50),Consulting,Excellent,Slow (<25 Mbps),26,Very High,Few times per week,80.1,71.8,85.1,88.9,95.0,9,24,100.0,3,7,6383.02
33,4,0,Male,Associate Degree,Married,Yes,Urban,Product,Mid-Level,Startup (1-50),Media,Good,Very Fast (100+ Mbps),43,High,Bi-weekly,73.0,75.7,67.8,60.8,95.0,11,61,100.0,7,6,4602.56
